input_data/souvenirs_sent_over-15,Neu,Neu
input_data/souvenirs_sent_over-16,Neu,Neu
input_data/souvenirs_sent_over-17,Neu,NoNeu
input_data/souvenirs_sent_over-18,NoNeu,NoNeu
input_data/souvenirs_sent_over-19,Neu,Neu
input_data/souvenirs_sent_over-20,NoNeu,Neu
input_data/souvenirs_sent_over-21,Neu,Neu
input_data/souvenirs_sent_over-22,NoNeu,NoNeu
input_data/souvenirs_sent_over-23,NoNeu,NoNeu
input_data/souvenirs_sent_over-24,Neu,Neu
input_data/souvenirs_sent_over-25,Neu,Neu
input_data/souvenirs_sent_over-26,NoNeu,NoNeu
input_data/souvenirs_sent_over-27,NoNeu,Neu
input_data/souvenirs_sent_over-28,NoNeu,NoNeu
input_data/souvenirs_sent_over-29,NoNeu,NoNeu
input_data/swept_continually_with_shells-1,Neu,Neu
input_data/swept_continually_with_shells-2,Neu,Neu
input_data/swept_continually_with_shells-3,Neu,Neu
input_data/swept_continually_with_shells-4,Neu,Neu
input_data/swept_continually_with_shells-5,NoNeu,NoNeu
input_data/swept_continually_with_shells-6,NoNeu,NoNeu
input_data/swept_continually_with_shells-7,Neu,NoNeu
input_data/swept_continually_with_shells-8,NoNeu,NoNeu
input_data/swept_continually_with_shells-9,Neu,NoNeu
input_data/swept_continually_with_shells-10,Neu,Neu
input_data/swept_continually_with_shells-11,Neu,Neu
input_data/swept_continually_with_shells-12,NoNeu,NoNeu
input_data/swept_continually_with_shells-13,Neu,Neu
input_data/swept_continually_with_shells-14,NoNeu,NoNeu
input_data/swept_continually_with_shells-15,Neu,NoNeu
input_data/swept_continually_with_shells-16,Neu,Neu
input_data/swept_continually_with_shells-17,NoNeu,NoNeu
input_data/swept_continually_with_shells-18,Neu,NoNeu
input_data/swept_continually_with_shells-19,Neu,Neu
input_data/swept_continually_with_shells-20,Neu,Neu
input_data/swept_continually_with_shells-21,Neu,Neu
input_data/swept_continually_with_shells-22,Neu,Neu
input_data/swept_continually_with_shells-23,NoNeu,NoNeu
input_data/swept_continually_with_shells-24,Neu,Neu
input_data/swept_continually_with_shells-25,Neu,Neu
input_data/swept_continually_with_shells-26,Neu,Neu
input_data/swept_continually_with_shells-27,Neu,Neu
input_data/swept_continually_with_shells-28,Neu,Neu
input_data/the_biggest_gruelling-1,Neu,Neu
input_data/the_biggest_gruelling-2,Neu,Neu
input_data/the_biggest_gruelling-3,NoNeu,NoNeu
input_data/the_biggest_gruelling-4,Neu,Neu
input_data/the_biggest_gruelling-5,NoNeu,NoNeu
input_data/the_biggest_gruelling-6,NoNeu,NoNeu
input_data/the_biggest_gruelling-7,NoNeu,NoNeu
input_data/the_biggest_gruelling-8,Neu,Neu
input_data/the_biggest_gruelling-9,NoNeu,NoNeu
input_data/the_biggest_gruelling-10,Neu,NoNeu
input_data/the_biggest_gruelling-11,Neu,Neu
input_data/the_biggest_gruelling-12,NoNeu,NoNeu
input_data/the_biggest_gruelling-13,Neu,Neu
input_data/the_biggest_gruelling-14,Neu,Neu
input_data/the_biggest_gruelling-15,NoNeu,Neu
input_data/the_biggest_gruelling-16,Neu,Neu
input_data/the_biggest_gruelling-17,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-1,Neu,Neu
input_data/they_were_mostly_meer_boys-2,Neu,Neu
input_data/they_were_mostly_meer_boys-3,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-4,Neu,Neu
input_data/they_were_mostly_meer_boys-5,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-6,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-7,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-8,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-9,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-10,Neu,Neu
input_data/they_were_mostly_meer_boys-11,Neu,Neu
input_data/they_were_mostly_meer_boys-12,Neu,Neu
input_data/they_were_mostly_meer_boys-13,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-14,Neu,NoNeu
input_data/they_were_mostly_meer_boys-15,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-16,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-17,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-18,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-19,Neu,Neu
input_data/they_were_mostly_meer_boys-20,Neu,Neu
input_data/they_were_mostly_meer_boys-21,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-22,Neu,Neu
input_data/they_were_mostly_meer_boys-23,Neu,Neu
input_data/they_were_mostly_meer_boys-24,NoNeu,NoNeu
input_data/they_were_mostly_meer_boys-25,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-1,Neu,Neu
input_data/up_to_our_knees_in_water-2,Neu,Neu
input_data/up_to_our_knees_in_water-3,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-4,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-5,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-6,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-7,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-8,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-9,Neu,Neu
input_data/up_to_our_knees_in_water-10,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-11,Neu,Neu
input_data/up_to_our_knees_in_water-12,Neu,Neu
input_data/up_to_our_knees_in_water-13,NoNeu,NoNeu
input_data/up_to_our_knees_in_water-14,Neu,Neu
input_data/up_to_our_knees_in_water-15,Neu,Neu
input_data/up_to_our_knees_in_water-16,NoNeu,NoNeu
input_data/We_are_now_fully_equipped-1,Neu,Neu
input_data/We_are_now_fully_equipped-2,Neu,Neu
input_data/We_are_now_fully_equipped-3,NoNeu,NoNeu
input_data/We_are_now_fully_equipped-4,NoNeu,NoNeu
input_data/We_are_now_fully_equipped-5,Neu,NoNeu
input_data/We_are_now_fully_equipped-6,Neu,NoNeu
input_data/We_are_now_fully_equipped-7,Neu,Neu
input_data/We_are_now_fully_equipped-8,Neu,NoNeu
input_data/We_are_now_fully_equipped-9,Neu,Neu
input_data/We_are_now_fully_equipped-10,Neu,Neu
input_data/We_are_now_fully_equipped-11,Neu,Neu
input_data/We_are_now_fully_equipped-12,NoNeu,Neu
input_data/We_are_now_fully_equipped-13,Neu,Neu
